,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,marca_reggaeton
1212,50.0,0.57,0.43799999999999994,9.0,-12.925999999999998,1.0,0.0262,0.149,0.0036,0.272,0.531,106.444,251889.0,0
1213,51.0,0.413,0.33899999999999997,7.0,-8.107000000000001,1.0,0.0349,0.843,0.0,0.171,0.19899999999999998,116.538,236667.0,0
1214,31.0,0.765,0.38,1.0,-8.28,0.0,0.0348,0.764,1.88e-05,0.355,0.201,122.023,208525.0,0
1215,58.0,0.48200000000000004,0.17800000000000002,2.0,-11.140999999999998,0.0,0.0292,0.843,2.46e-06,0.15,0.298,110.12799999999999,185053.0,0
1216,40.0,0.37799999999999995,0.368,0.0,-10.633,1.0,0.0299,0.8740000000000001,6.28e-06,0.945,0.157,147.254,323600.0,0
1217,27.0,0.48,0.7090000000000001,2.0,-7.093999999999999,1.0,0.0266,0.0021,0.000786,0.0808,0.929,98.39399999999999,320693.0,0
1218,55.0,0.46299999999999997,0.94,5.0,-3.9010000000000002,1.0,0.0425,0.00135,3.69e-05,0.0939,0.7040000000000001,138.53,241960.0,0
1219,60.0,0.507,0.113,1.0,-10.780999999999999,1.0,0.0429,0.797,0.000592,0.166,0.207,118.469,163600.0,0
1220,69.0,0.552,0.15,3.0,-16.746,1.0,0.0347,0.9740000000000001,0.731,0.0698,0.316,87.485,160240.0,0
1221,42.0,0.45399999999999996,0.31,0.0,-10.062000000000001,1.0,0.0271,0.54,0.0238,0.11199999999999999,0.27399999999999997,100.447,132493.0,0
1222,66.0,0.46399999999999997,0.305,3.0,-12.435,0.0,0.0316,0.9359999999999999,0.0846,0.20800000000000002,0.282,108.23100000000001,255227.0,0
1223,57.0,0.551,0.114,3.0,-24.78,0.0,0.0451,0.977,0.8740000000000001,0.141,0.124,70.141,146093.0,0
1224,60.0,0.452,0.109,2.0,-19.965,0.0,0.0471,0.977,0.879,0.08800000000000001,0.139,126.29,325787.0,0
1225,61.0,0.42700000000000005,0.114,2.0,-22.546,0.0,0.0509,0.843,0.863,0.0966,0.114,60.483999999999995,282320.0,0
1226,59.0,0.46399999999999997,0.0266,0.0,-20.338,1.0,0.0532,0.987,0.879,0.0836,0.0659,132.97299999999998,404160.0,0
1227,60.0,0.40399999999999997,0.0602,11.0,-26.459,0.0,0.0422,0.861,0.9009999999999999,0.703,0.168,106.82,210066.0,0
1228,55.0,0.44299999999999995,0.0711,1.0,-20.146,1.0,0.0486,0.9890000000000001,0.894,0.10099999999999999,0.596,175.02,172293.0,0
1229,60.0,0.698,0.278,5.0,-15.425,1.0,0.0508,0.5720000000000001,0.0233,0.105,0.77,81.079,385467.0,0
1230,43.0,0.5770000000000001,0.34700000000000003,0.0,-10.922,1.0,0.0443,0.958,0.8640000000000001,0.0879,0.162,71.389,242160.0,0
1231,31.0,0.517,0.335,10.0,-17.118,1.0,0.0405,0.569,7.56e-06,0.0828,0.203,113.906,188120.0,0
1232,48.0,0.455,0.449,9.0,-10.898,0.0,0.0438,0.995,0.914,0.14800000000000002,0.146,126.389,331002.0,0
1233,62.0,0.48700000000000004,0.145,5.0,-18.67,1.0,0.0522,0.8759999999999999,0.8220000000000001,0.149,0.142,110.134,349600.0,0
1234,55.0,0.508,0.15,5.0,-20.844,1.0,0.0418,0.99,0.899,0.14400000000000002,0.252,173.36,174000.0,0
1235,47.0,0.42200000000000004,0.261,2.0,-16.795,1.0,0.0337,0.938,0.919,0.13699999999999998,0.177,115.13600000000001,333000.0,0
1236,61.0,0.552,0.171,2.0,-13.66,0.0,0.0544,0.955,0.877,0.122,0.152,102.4,244467.0,0
1237,49.0,0.611,0.24,7.0,-16.534000000000002,0.0,0.0387,0.951,0.773,0.0815,0.586,102.436,360547.0,0
1238,47.0,0.392,0.066,0.0,-24.682,0.0,0.0636,0.993,0.84,0.132,0.17300000000000001,177.68400000000003,209787.0,0
1239,47.0,0.391,0.513,10.0,-13.444,0.0,0.0328,0.805,0.914,0.131,0.474,92.73200000000001,275389.0,0
1240,44.0,0.608,0.61,1.0,-9.533,1.0,0.0687,0.284,0.5589999999999999,0.965,0.431,127.6,212467.0,0
1241,54.0,0.6,0.177,7.0,-16.07,1.0,0.0561,0.9890000000000001,0.868,0.149,0.56,120.03,213387.0,0
1242,48.0,0.537,0.159,5.0,-14.593,1.0,0.033,0.735,0.868,0.0765,0.111,106.527,435280.0,0
1243,57.0,0.35100000000000003,0.209,10.0,-23.533,0.0,0.0361,0.8190000000000001,0.914,0.102,0.44799999999999995,159.504,216707.0,0
1244,66.0,0.42,0.0802,7.0,-21.795,1.0,0.04,0.905,0.857,0.135,0.0541,122.041,257693.0,0
1245,61.0,0.37200000000000005,0.187,0.0,-13.497,0.0,0.0323,0.9420000000000001,0.139,0.161,0.217,70.334,319733.0,0
1246,56.0,0.32,0.0675,0.0,-18.277,1.0,0.0395,0.9940000000000001,0.9179999999999999,0.11800000000000001,0.0784,63.286,265040.0,0
1247,52.0,0.461,0.37200000000000005,4.0,-11.01,0.0,0.0327,0.828,0.000178,0.131,0.302,119.88600000000001,556133.0,0
1248,46.0,0.526,0.19899999999999998,10.0,-17.249000000000002,1.0,0.0354,0.8959999999999999,0.0599,0.308,0.517,118.07600000000001,209120.0,0
1249,54.0,0.358,0.452,1.0,-13.02,1.0,0.0347,0.991,0.8640000000000001,0.14,0.525,166.97299999999998,193867.0,0
1250,45.0,0.409,0.132,10.0,-21.491999999999997,0.0,0.0397,0.9420000000000001,0.9079999999999999,0.17600000000000002,0.076,137.553,339293.0,0
1251,62.0,0.478,0.0294,0.0,-25.319000000000003,1.0,0.0453,0.993,0.948,0.105,0.14800000000000002,124.307,324200.0,0
1252,52.0,0.392,0.11900000000000001,5.0,-18.487000000000002,1.0,0.039,0.9590000000000001,0.682,0.0972,0.179,103.88600000000001,376546.0,0
1253,56.0,0.456,0.222,0.0,-16.879,1.0,0.0354,0.938,0.8059999999999999,0.24,0.15,112.725,392000.0,0
1254,46.0,0.565,0.28600000000000003,5.0,-19.045,1.0,0.0376,0.889,0.925,0.629,0.46299999999999997,88.15799999999999,420227.0,0
1255,53.0,0.513,0.292,1.0,-16.83,1.0,0.065,0.935,0.8859999999999999,0.0669,0.22899999999999998,105.141,268400.0,0
1256,48.0,0.424,0.345,8.0,-19.215,1.0,0.0464,0.6990000000000001,0.867,0.0919,0.6609999999999999,143.936,389360.0,0
1257,52.0,0.5379999999999999,0.52,7.0,-10.127,0.0,0.0408,0.715,0.0175,0.0676,0.764,83.816,256800.0,0
1258,39.0,0.433,0.36700000000000005,3.0,-15.472999999999999,1.0,0.0394,0.767,0.588,0.126,0.616,147.006,459866.0,0
1259,49.0,0.397,0.534,0.0,-11.345999999999998,0.0,0.031,0.48,2.84e-05,0.0434,0.46799999999999997,102.37200000000001,552493.0,0
1260,45.0,0.445,0.507,2.0,-11.78,0.0,0.027999999999999997,0.8270000000000001,0.838,0.10300000000000001,0.35200000000000004,124.169,658293.0,0
1261,38.0,0.375,0.369,4.0,-12.540999999999999,0.0,0.037000000000000005,0.772,0.342,0.0845,0.18899999999999997,76.031,399773.0,0
1262,47.0,0.375,0.332,8.0,-17.137,1.0,0.0335,0.828,0.858,0.102,0.222,144.798,453393.0,0
1263,40.0,0.609,0.88,0.0,-4.37,0.0,0.0534,0.545,0.0,0.0554,0.9420000000000001,99.163,326880.0,0
1264,36.0,0.773,0.816,10.0,-6.215,0.0,0.0385,0.5670000000000001,0.000413,0.132,0.968,92.031,224827.0,0
1265,49.0,0.647,0.604,7.0,-6.3389999999999995,0.0,0.0353,0.54,0.000562,0.708,0.8370000000000001,92.03299999999999,284653.0,0
1266,37.0,0.616,0.653,0.0,-8.979,0.0,0.0413,0.469,0.0231,0.0986,0.904,103.25299999999999,357387.0,0
1267,45.0,0.708,0.629,7.0,-10.357999999999999,0.0,0.0351,0.742,3.38e-06,0.0858,0.915,95.45100000000001,305058.0,0
1268,23.0,0.6,0.778,10.0,-4.176,0.0,0.0372,0.618,0.0136,0.0621,0.929,103.807,342522.0,0
1269,24.0,0.5660000000000001,0.763,9.0,-5.621,0.0,0.0406,0.752,0.00399,0.10300000000000001,0.941,109.927,372760.0,0
1270,50.0,0.812,0.679,2.0,-6.007999999999999,0.0,0.0559,0.68,0.00283,0.314,0.852,90.47399999999999,301373.0,0
1271,34.0,0.583,0.6,4.0,-9.139,0.0,0.048,0.69,0.006229999999999999,0.342,0.865,97.54799999999999,314800.0,0
1272,30.0,0.45799999999999996,0.696,7.0,-10.123,0.0,0.0336,0.764,1.67e-05,0.285,0.965,103.85799999999999,193440.0,0
1273,37.0,0.57,0.654,0.0,-8.621,0.0,0.0595,0.598,0.00971,0.0482,0.895,99.604,290038.0,0
1274,26.0,0.509,0.695,5.0,-6.932,1.0,0.0363,0.381,0.00199,0.0667,0.912,101.645,337520.0,0
1275,31.0,0.746,0.501,7.0,-7.874,0.0,0.0414,0.735,0.159,0.11900000000000001,0.9179999999999999,91.289,270613.0,0
1276,24.0,0.5920000000000001,0.7170000000000001,0.0,-5.132999999999999,1.0,0.0693,0.574,0.0,0.174,0.7440000000000001,97.23,362093.0,0
1277,30.0,0.595,0.7959999999999999,1.0,-3.739,1.0,0.0429,0.579,0.000229,0.336,0.884,108.476,189912.0,0
1278,25.0,0.581,0.591,0.0,-3.813,0.0,0.0384,0.645,3.45e-06,0.256,0.961,91.51299999999999,241440.0,0
1279,33.0,0.7340000000000001,0.626,7.0,-7.672000000000001,0.0,0.0357,0.488,0.0,0.109,0.875,95.32799999999999,264560.0,0
1280,15.0,0.726,0.6920000000000001,0.0,-6.157,1.0,0.0858,0.308,0.000134,0.0566,0.884,194.877,254680.0,0
1281,39.0,0.768,0.6459999999999999,7.0,-5.763,1.0,0.0491,0.359,0.000183,0.0956,0.8390000000000001,90.932,266213.0,0
1282,24.0,0.6459999999999999,0.7240000000000001,5.0,-4.052,0.0,0.0423,0.7490000000000001,0.00375,0.111,0.9620000000000001,95.54,243853.0,0
1283,22.0,0.639,0.7859999999999999,0.0,-5.449,1.0,0.0414,0.423,0.00243,0.18100000000000002,0.9079999999999999,98.65799999999999,210173.0,0
1284,21.0,0.721,0.737,2.0,-6.62,0.0,0.0457,0.565,7.62e-06,0.0664,0.9079999999999999,91.771,265227.0,0
1285,42.0,0.569,0.631,9.0,-6.372000000000001,1.0,0.0627,0.789,0.0,0.0446,0.8859999999999999,101.95299999999999,255587.0,0
1286,33.0,0.698,0.89,0.0,-2.935,0.0,0.0461,0.589,0.0,0.326,0.963,98.521,289067.0,0
1287,39.0,0.555,0.557,8.0,-9.28,1.0,0.0365,0.664,0.000813,0.0677,0.701,92.14200000000001,351547.0,0
1288,37.0,0.606,0.528,5.0,-15.091,1.0,0.0473,0.311,6.42e-05,0.0299,0.9420000000000001,177.662,398537.0,0
1289,45.0,0.753,0.7190000000000001,7.0,-3.844,0.0,0.0359,0.632,0.000178,0.0984,0.884,92.056,300400.0,0
1290,40.0,0.484,0.687,5.0,-6.122000000000001,0.0,0.0363,0.213,9.52e-06,0.0704,0.7809999999999999,105.56299999999999,427640.0,0
1291,34.0,0.55,0.895,0.0,-4.416,0.0,0.0426,0.675,0.0843,0.322,0.8290000000000001,107.301,408200.0,0
1292,25.0,0.759,0.688,0.0,-8.379,0.0,0.0789,0.696,0.0,0.442,0.9640000000000001,101.21799999999999,378493.0,0
1293,24.0,0.682,0.805,9.0,-7.388,0.0,0.0591,0.309,0.0107,0.0406,0.9640000000000001,176.585,255213.0,0
1294,28.0,0.593,0.75,9.0,-3.6860000000000004,0.0,0.0505,0.65,3.67e-06,0.198,0.965,100.75,274920.0,0
1295,22.0,0.7190000000000001,0.878,0.0,-3.87,0.0,0.0537,0.628,5.24e-05,0.354,0.9179999999999999,98.12,268747.0,0
1296,47.0,0.483,0.892,5.0,-6.377999999999999,0.0,0.0793,0.41600000000000004,1e-05,0.121,0.8390000000000001,179.315,225493.0,0
1297,11.0,0.5489999999999999,0.8740000000000001,0.0,-3.529,0.0,0.0595,0.8220000000000001,0.000129,0.0946,0.8740000000000001,107.914,396357.0,0
1298,28.0,0.598,0.545,2.0,-15.155999999999999,0.0,0.0484,0.326,0.0176,0.0988,0.919,174.51,377213.0,0
1299,36.0,0.484,0.503,5.0,-9.83,0.0,0.0868,0.7559999999999999,1.1e-05,0.14400000000000002,0.882,98.461,199560.0,0
1300,34.0,0.722,0.813,9.0,-5.9639999999999995,0.0,0.040999999999999995,0.575,0.0134,0.0995,0.768,81.884,368853.0,0
1301,32.0,0.7020000000000001,0.524,2.0,-6.521,0.0,0.0372,0.428,0.0,0.0727,0.792,85.95200000000001,252427.0,0
1302,40.0,0.7859999999999999,0.625,2.0,-4.45,0.0,0.0355,0.523,0.0039299999999999995,0.0618,0.895,90.40899999999999,329640.0,0
1303,0.0,0.743,0.9179999999999999,5.0,-8.474,0.0,0.0448,0.524,0.00456,0.0737,0.9640000000000001,92.36399999999999,274326.0,0
1304,35.0,0.747,0.68,5.0,-6.747999999999999,1.0,0.0393,0.5870000000000001,0.00039,0.122,0.941,172.003,313040.0,0
1305,43.0,0.528,0.608,9.0,-9.924,0.0,0.0431,0.691,8.7e-06,0.0503,0.8690000000000001,89.671,231813.0,0
1306,29.0,0.516,0.601,9.0,-13.409,0.0,0.0449,0.46399999999999997,0.000331,0.131,0.642,105.152,432187.0,0
1307,29.0,0.552,0.635,9.0,-9.847999999999999,0.0,0.081,0.705,0.00018700000000000002,0.10800000000000001,0.851,96.416,346307.0,0
1308,30.0,0.768,0.857,9.0,-6.824,0.0,0.0571,0.48200000000000004,0.8590000000000001,0.0615,0.965,95.01799999999999,254133.0,0
1309,33.0,0.705,0.556,10.0,-9.798,0.0,0.0412,0.5379999999999999,0.00201,0.193,0.9570000000000001,93.821,327720.0,0
1310,48.0,0.633,0.516,0.0,-14.597999999999999,0.0,0.0582,0.09699999999999999,0.000341,0.33899999999999997,0.943,89.412,341107.0,0
1311,41.0,0.768,0.742,0.0,-6.362,1.0,0.0484,0.59,7.62e-05,0.0697,0.83,87.979,317388.0,0
1312,19.0,0.759,0.8059999999999999,10.0,-7.809,0.0,0.0344,0.6809999999999999,0.00024900000000000004,0.0911,0.902,100.021,350173.0,0
1313,54.0,0.772,0.645,5.0,-8.32,0.0,0.0465,0.66,1.4499999999999998e-05,0.142,0.968,93.876,261333.0,0
1314,10.0,0.5820000000000001,0.8809999999999999,2.0,-7.853,0.0,0.0526,0.127,0.602,0.0934,0.897,99.67200000000001,293373.0,0
1315,32.0,0.667,0.524,0.0,-6.971,1.0,0.0402,0.765,0.0288,0.11,0.8140000000000001,101.337,180257.0,0
1316,25.0,0.649,0.546,7.0,-6.785,0.0,0.0429,0.626,0.0,0.0524,0.813,101.48700000000001,286413.0,0
1317,22.0,0.6409999999999999,0.879,5.0,-4.757,1.0,0.07400000000000001,0.341,3.84e-05,0.314,0.924,93.021,263307.0,0
1318,18.0,0.551,0.757,9.0,-9.22,0.0,0.0517,0.447,0.0,0.336,0.8590000000000001,95.56700000000001,276168.0,0
1319,40.0,0.674,0.528,2.0,-6.939,0.0,0.045,0.7020000000000001,1.63e-05,0.0799,0.955,88.105,246693.0,0
1320,12.0,0.67,0.718,9.0,-7.675,0.0,0.0353,0.647,0.0013800000000000002,0.106,0.8440000000000001,98.86399999999999,415267.0,0
1321,0.0,0.7659999999999999,0.767,0.0,-6.319,0.0,0.039,0.5539999999999999,7.240000000000001e-05,0.337,0.9279999999999999,90.637,305600.0,0
1322,13.0,0.6990000000000001,0.638,0.0,-7.186,0.0,0.0423,0.534,0.0,0.207,0.941,99.181,254427.0,0
1323,33.0,0.581,0.48200000000000004,5.0,-13.338,0.0,0.0542,0.49,0.000231,0.19399999999999998,0.9209999999999999,104.788,389267.0,0
1324,17.0,0.552,0.79,2.0,-8.51,0.0,0.0363,0.522,0.00913,0.129,0.9390000000000001,105.969,379318.0,0
1325,42.0,0.561,0.626,0.0,-8.853,0.0,0.0404,0.556,1.86e-06,0.0676,0.9470000000000001,171.50400000000002,252067.0,0
1326,36.0,0.473,0.483,0.0,-11.071,0.0,0.0515,0.414,0.0001,0.0703,0.897,190.00900000000001,367333.0,0
1327,25.0,0.593,0.599,4.0,-10.45,0.0,0.032,0.71,1.37e-06,0.33799999999999997,0.9470000000000001,93.85799999999999,215547.0,0
1328,35.0,0.8009999999999999,0.629,9.0,-5.51,0.0,0.0539,0.726,0.00038700000000000003,0.34299999999999997,0.873,86.069,269240.0,0
1329,36.0,0.711,0.774,11.0,-6.4079999999999995,0.0,0.0584,0.479,2.35e-06,0.17300000000000001,0.722,90.275,343000.0,0
1330,7.0,0.634,0.6409999999999999,0.0,-5.0760000000000005,1.0,0.0687,0.8170000000000001,0.00011899999999999999,0.0794,0.9620000000000001,102.226,186587.0,0
1331,23.0,0.6779999999999999,0.621,9.0,-6.544,0.0,0.0375,0.608,0.00236,0.17600000000000002,0.89,92.436,325093.0,0
1332,60.0,0.654,0.72,8.0,-7.731,1.0,0.0395,0.69,0.0,0.2,0.6779999999999999,99.911,309920.0,0
1333,23.0,0.735,0.775,9.0,-9.024,0.0,0.0572,0.638,0.00451,0.12300000000000001,0.94,97.76,227811.0,0
1334,33.0,0.706,0.5870000000000001,7.0,-9.543,1.0,0.0361,0.6970000000000001,4.28e-06,0.33299999999999996,0.929,92.536,300533.0,0
1335,38.0,0.657,0.693,0.0,-7.149,0.0,0.065,0.527,0.000129,0.326,0.75,93.48299999999999,262653.0,0
1336,22.0,0.6459999999999999,0.879,5.0,-6.397,0.0,0.0446,0.5329999999999999,4.93e-05,0.235,0.835,96.101,349200.0,0
1337,34.0,0.604,0.909,0.0,-4.612,1.0,0.042,0.233,0.00372,0.12300000000000001,0.956,97.044,461107.0,0
1338,18.0,0.531,0.7859999999999999,10.0,-6.64,0.0,0.0683,0.773,0.0266,0.13699999999999998,0.91,98.01,324587.0,0
1339,11.0,0.6559999999999999,0.634,9.0,-7.843999999999999,1.0,0.0417,0.7190000000000001,0.000101,0.048,0.948,100.427,236840.0,0
1340,51.0,0.5,0.7340000000000001,10.0,-9.546,0.0,0.0429,0.5529999999999999,0.000105,0.324,0.924,100.975,302373.0,0
1341,27.0,0.556,0.909,1.0,-2.984,1.0,0.0349,0.626,0.0,0.0928,0.965,87.296,380000.0,0
1342,29.0,0.758,0.608,0.0,-6.457999999999999,0.0,0.0441,0.754,0.0005780000000000001,0.156,0.833,104.75299999999999,184442.0,0
1343,21.0,0.5660000000000001,0.486,2.0,-7.5360000000000005,1.0,0.0466,0.551,0.0279,0.145,0.68,86.947,318640.0,0
1344,34.0,0.546,0.528,9.0,-8.107000000000001,0.0,0.0438,0.713,8.6e-05,0.218,0.6609999999999999,92.96,430520.0,0
1345,23.0,0.722,0.731,7.0,-5.6610000000000005,0.0,0.0368,0.525,0.000572,0.044000000000000004,0.9059999999999999,87.662,273067.0,0
1346,43.0,0.743,0.789,10.0,-5.1610000000000005,0.0,0.0394,0.48100000000000004,0.00122,0.222,0.752,89.88799999999999,339547.0,0
1347,31.0,0.7120000000000001,0.855,11.0,-4.757,0.0,0.0985,0.613,0.00283,0.018000000000000002,0.943,95.865,213880.0,0
1348,26.0,0.627,0.488,7.0,-7.057,0.0,0.0829,0.271,0.00321,0.031,0.88,100.291,285000.0,0
1349,36.0,0.642,0.601,0.0,-6.829,0.0,0.0335,0.748,0.0305,0.0746,0.9420000000000001,99.765,395413.0,0
1350,22.0,0.643,0.828,5.0,-5.244,1.0,0.0333,0.19,0.00385,0.11599999999999999,0.899,98.03,319973.0,0
1351,20.0,0.542,0.6559999999999999,9.0,-6.777,0.0,0.0379,0.71,0.00118,0.0841,0.945,103.594,297227.0,0
1352,44.0,0.7020000000000001,0.763,5.0,-4.713,0.0,0.0375,0.745,1.7100000000000002e-05,0.135,0.956,90.262,252354.0,0
1353,39.0,0.584,0.6709999999999999,0.0,-5.697,0.0,0.0378,0.401,0.0,0.0406,0.919,95.15799999999999,302413.0,0
1354,19.0,0.5429999999999999,0.6629999999999999,10.0,-5.811,0.0,0.0451,0.327,0.00542,0.41100000000000003,0.85,90.654,309907.0,0
1355,32.0,0.6,0.732,5.0,-8.524,1.0,0.1,0.621,0.322,0.0535,0.696,108.447,360733.0,0
1356,27.0,0.519,0.631,7.0,-8.916,1.0,0.0437,0.545,0.00146,0.0604,0.922,189.12900000000002,343773.0,0
1357,12.0,0.565,0.805,7.0,-4.39,1.0,0.079,0.621,0.0057399999999999994,0.14,0.9229999999999999,95.777,260413.0,0
1358,62.0,0.8,0.539,11.0,-7.242999999999999,0.0,0.0315,0.35100000000000003,1.4499999999999998e-05,0.27899999999999997,0.843,97.0,174173.0,0
1359,48.0,0.708,0.802,0.0,-6.66,0.0,0.0625,0.11900000000000001,0.000895,0.165,0.9129999999999999,98.036,192547.0,0
1360,48.0,0.688,0.845,0.0,-6.391,1.0,0.0631,0.163,5.14e-06,0.095,0.667,99.991,259200.0,0
1361,45.0,0.579,0.815,6.0,-8.744,0.0,0.0418,0.35100000000000003,0.10400000000000001,0.0614,0.381,95.04299999999999,247827.0,0
1362,46.0,0.37799999999999995,0.507,10.0,-9.571,1.0,0.0393,0.649,4.34e-05,0.0696,0.377,114.604,249600.0,0
1363,47.0,0.8320000000000001,0.664,2.0,-6.707000000000001,1.0,0.0976,0.0545,0.00877,0.149,0.526,105.03299999999999,202920.0,0
1364,47.0,0.8109999999999999,0.857,5.0,-6.091,1.0,0.0588,0.428,0.0,0.0523,0.8490000000000001,120.001,187147.0,0
1365,39.0,0.7879999999999999,0.871,9.0,-4.507,0.0,0.0583,0.138,3.79e-06,0.182,0.9540000000000001,115.024,165533.0,0
1366,37.0,0.373,0.797,0.0,-8.155,1.0,0.107,0.308,3.02e-05,0.29100000000000004,0.349,205.885,212520.0,0
1367,54.0,0.737,0.65,10.0,-8.806000000000001,1.0,0.0453,0.0401,0.000122,0.23800000000000002,0.812,93.009,225920.0,0
1368,45.0,0.439,0.0357,6.0,-13.579,1.0,0.0452,0.943,0.00213,0.138,0.256,98.647,361613.0,0
1369,43.0,0.636,0.597,0.0,-7.392,1.0,0.0233,0.11599999999999999,0.0,0.36200000000000004,0.556,76.97800000000001,217680.0,0
1370,38.0,0.718,0.821,5.0,-6.612,0.0,0.036000000000000004,0.0173,0.00185,0.289,0.9209999999999999,114.01100000000001,208680.0,0
1371,40.0,0.691,0.779,9.0,-7.136,0.0,0.0427,0.218,0.0,0.0856,0.8240000000000001,100.992,219320.0,0
1372,33.0,0.856,0.754,4.0,-8.097999999999999,1.0,0.0721,0.846,0.000641,0.0893,0.809,129.95600000000002,108947.0,0
1373,39.0,0.669,0.266,8.0,-13.527999999999999,1.0,0.0324,0.9490000000000001,0.0018,0.109,0.325,129.983,187333.0,0
1374,36.0,0.535,0.635,9.0,-11.297,1.0,0.14400000000000002,0.276,0.0389,0.35200000000000004,0.662,82.96799999999999,99453.0,0
1375,33.0,0.599,0.664,8.0,-6.065,1.0,0.0309,0.39299999999999996,0.0319,0.223,0.758,144.963,161907.0,0
1376,33.0,0.701,0.5870000000000001,9.0,-7.54,0.0,0.0478,0.22899999999999998,0.000551,0.136,0.9059999999999999,103.01799999999999,231867.0,0
1377,34.0,0.45899999999999996,0.789,0.0,-7.855,1.0,0.0515,0.23600000000000002,0.0,0.156,0.932,145.197,186507.0,0
1378,33.0,0.5589999999999999,0.6729999999999999,0.0,-8.727,1.0,0.0328,0.36,4.3200000000000007e-05,0.095,0.654,105.036,217373.0,0
1379,31.0,0.71,0.74,6.0,-5.824,1.0,0.0513,0.512,2.9999999999999997e-05,0.447,0.845,96.991,154347.0,0
1380,28.0,0.535,0.44799999999999995,5.0,-9.402000000000001,1.0,0.0255,0.7240000000000001,0.0855,0.0644,0.11599999999999999,97.00200000000001,186253.0,0
1381,30.0,0.546,0.49200000000000005,9.0,-6.111000000000001,0.0,0.0248,0.711,0.0619,0.153,0.43,76.983,170520.0,0
1382,34.0,0.431,0.34600000000000003,5.0,-10.797,1.0,0.0406,0.828,0.0838,0.107,0.0469,91.795,145187.0,0
1383,37.0,0.732,0.807,6.0,-5.745,0.0,0.0355,0.298,0.000893,0.0461,0.509,137.952,219733.0,0
1384,23.0,0.58,0.5710000000000001,0.0,-9.384,1.0,0.0311,0.174,0.7140000000000001,0.0736,0.179,112.634,219360.0,0
1385,23.0,0.7,0.738,10.0,-6.941,1.0,0.0665,0.785,0.0745,0.113,0.36,99.538,142067.0,0
1386,29.0,0.275,0.488,1.0,-7.316,1.0,0.0353,0.45399999999999996,0.907,0.154,0.23800000000000002,121.521,183787.0,0
1387,22.0,0.7879999999999999,0.455,5.0,-10.939,1.0,0.0447,0.873,0.345,0.0886,0.5770000000000001,134.975,175373.0,0
1388,23.0,0.341,0.807,1.0,-5.254,0.0,0.0813,0.26899999999999996,6.21e-06,0.0796,0.391,127.281,189373.0,0
1389,22.0,0.5,0.27899999999999997,4.0,-14.151,0.0,0.0375,0.925,0.0757,0.11800000000000001,0.0986,132.789,157653.0,0
1390,23.0,0.569,0.561,0.0,-5.415,1.0,0.0737,0.93,0.41100000000000003,0.075,0.512,84.714,201280.0,0
1391,22.0,0.375,0.381,10.0,-10.859000000000002,0.0,0.0326,0.845,0.0131,0.113,0.124,152.857,180987.0,0
1392,22.0,0.45899999999999996,0.32299999999999995,1.0,-11.975999999999999,1.0,0.0308,0.9059999999999999,0.20199999999999999,0.12,0.0755,95.52799999999999,153893.0,0
1393,20.0,0.11800000000000001,0.46799999999999997,9.0,-9.906,0.0,0.0428,0.919,0.6990000000000001,0.256,0.32899999999999996,91.959,240120.0,0
1394,8.0,0.755,0.74,1.0,-8.867,0.0,0.0321,0.128,0.00022200000000000003,0.0574,0.8220000000000001,137.951,220213.0,0
1395,49.0,0.785,0.835,0.0,-6.811,1.0,0.0356,0.26,3.29e-06,0.061,0.6809999999999999,112.99,232560.0,0
1396,45.0,0.715,0.5920000000000001,0.0,-5.728,1.0,0.0338,0.0218,0.00603,0.11800000000000001,0.424,133.056,255640.0,0
1397,39.0,0.762,0.526,4.0,-7.486000000000001,1.0,0.0326,0.522,0.00011999999999999999,0.22899999999999998,0.619,90.021,227920.0,0
1398,27.0,0.63,0.659,7.0,-6.66,1.0,0.0296,0.25,2.01e-05,0.111,0.435,105.465,248507.0,0
1399,28.0,0.86,0.593,8.0,-6.435,1.0,0.064,0.177,0.00013700000000000002,0.247,0.943,120.598,240267.0,0
1400,39.0,0.635,0.852,2.0,-5.7989999999999995,1.0,0.0512,0.0669,0.0,0.0773,0.518,98.053,182160.0,0
1401,27.0,0.6559999999999999,0.708,0.0,-5.81,1.0,0.0273,0.201,1.6e-06,0.337,0.861,120.995,230067.0,0
1402,25.0,0.773,0.853,0.0,-6.086,1.0,0.0274,0.22899999999999998,0.0,0.0994,0.83,119.95,192707.0,0
1403,27.0,0.687,0.456,4.0,-6.7,0.0,0.0339,0.473,0.0,0.287,0.491,90.906,215547.0,0
1404,36.0,0.742,0.62,9.0,-7.938,0.0,0.0334,0.33399999999999996,0.000109,0.10400000000000001,0.6859999999999999,120.009,283293.0,0
1405,31.0,0.696,0.493,1.0,-8.865,0.0,0.0366,0.585,8.7e-05,0.113,0.294,74.02600000000001,314360.0,0
1406,34.0,0.675,0.792,6.0,-6.242000000000001,0.0,0.0305,0.168,0.191,0.0709,0.623,133.995,317440.0,0
1407,25.0,0.43700000000000006,0.155,7.0,-10.749,1.0,0.0311,0.828,1.18e-05,0.105,0.294,100.42399999999999,168427.0,0
1408,27.0,0.687,0.456,4.0,-6.7,0.0,0.0339,0.473,0.0,0.287,0.491,90.906,215547.0,0
